117.463928  37.988323  2.241  0.035 i*  0.739  0.013 19.871  0.039 -22.389   0.024 -22.392   0.019   0.072   2
117.392250  38.276028  2.196  0.028 i*  0.351  0.010 18.902  0.026 -21.421   0.019 -21.435   0.013   0.044   4
116.576080  37.637192  2.447  0.025 i*  0.704  0.013 19.403  0.037 -22.684   0.024 -22.718   0.018   0.082   3
117.124924  37.791183  2.315  0.017 i*  0.291  0.008 17.805  0.023 -22.216   0.017 -22.258   0.011   0.061   3
117.209709  38.090221  2.262  0.017 i*  0.422  0.008 18.270  0.022 -22.407   0.017 -22.413   0.011   0.072   4
116.408386  36.844971  2.250  0.030 i*  0.658  0.013 19.557  0.038 -22.300   0.023 -22.266   0.018   0.066 100
116.481468  37.283546  2.318  0.019 i*  0.484  0.004 19.155  0.009 -21.835   0.015 -21.843   0.009   0.019   1
116.790840  38.257488  2.297  0.020 i*  0.600  0.008 19.141  0.023 -22.427   0.018 -22.367   0.012   0.063   3
116.344337  36.823715  2.197  0.033 i*  0.695  0.012 19.811  0.035 -22.230   0.023 -22.166   0.017   0.066 100
116.324272  37.114208  2.295  0.023 i*  0.331  0.009 18.561  0.025 -21.661   0.018 -21.700   0.012   0.039   2
116.738121  37.737511  2.203  0.031 i*  0.471  0.015 19.085  0.046 -21.838   0.028 -21.980   0.022   0.072   1
116.415649  37.958702  2.343  0.021 i*  0.232  0.009 18.717  0.025 -21.011   0.018 -21.025   0.012   0.026   3
